date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:43	294233/294233	------	200	untouched ('OK')	text/html	etag:W/%22cacheable:f8c763531615e1d90b6eb789e64fe515%22	https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU	C:/My%20Web%20Sites/pettikadai/pettikadai.in/indexab3f.html	(from )
21:33:43	562/562	------	200	untouched ('OK')	text/plain	etag:W/%22cacheable:18b4cef94ae4ed75aea950d4700e8816%22	https://pettikadai.in/robots.txt		(from )
21:33:44	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:17%20GMT	http://pettikadai.in/cdn/shop/files/pettikadai-logo-final_32x32.png?v=1617186550	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/pettikadai-logo-final_32x32.26ccc.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	22108/22108	------	200	untouched ('')	application/javascript	etag:%222f2b0b1b02d2da22b943a62e6dbbe780%22	https://pdp.gokwik.co/merchant-integration/build/merchant.integration.js?v4	C:/My%20Web%20Sites/pettikadai/pdp.gokwik.co/merchant-integration/build/merchant.integration5ed3.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	294233/294233	------	200	untouched ('OK')	text/html	etag:W/%22cacheable:f8c763531615e1d90b6eb789e64fe515%22	https://pettikadai.in/	C:/My%20Web%20Sites/pettikadai/pettikadai.in/index.html	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	89501/89501	------	200	untouched ('')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/My%20Web%20Sites/pettikadai/code.jquery.com/jquery-3.6.0.min.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:20%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/apps.css?v=105205638759803146001759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/apps.4562f.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	2987/2987	------	200	untouched ('')	image/png	date:Sat,%2008%20Nov%202025%2022:51:32%20GMT	https://pettikadai.in/cdn/shop/files/pettikadai-logo-final_32x32.png?v=1617186550	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/pettikadai-logo-final_32x326ccc.png	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:21%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/styles.css?v=53283441559302309071759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/styles.6435f.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	194049/194049	------	200	untouched ('OK')	text/css	date:Sun,%2009%20Nov%202025%2001:08:03%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/apps.css?v=105205638759803146001759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/apps562f.css	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	276433/276433	------	200	untouched ('OK')	text/css	date:Sun,%2009%20Nov%202025%2001:08:03%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/styles.css?v=53283441559302309071759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/styles435f.css	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	93065/93065	---M-Z	200	added ('OK')	application/javascript	etag:%22824beb891744db98ccbd3a456e59e0f7+gzip%22	http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/pettikadai/platform.twitter.com/widgets.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:43%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/jquery.js?v=177851068496422246591759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/jquery.9f9f0.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:44%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/apps.js?v=90637898209649204931759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/apps.b8a0f.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	93068/93068	------	200	untouched ('')	text/javascript	date:Sat,%2008%20Nov%202025%2021:52:34%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/jquery.js?v=177851068496422246591759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/jqueryf9f0.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:45%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/theme.js?v=85098255523656471991759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/theme.d3c6f.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	337253/337253	------	200	untouched ('')	text/javascript	date:Sun,%2028%20Sep%202025%2016:18:29%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/apps.js?v=90637898209649204931759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/apps8a0f.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:46%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/customCollection.js?v=111475909665404017991759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/customCollection.f5e5e.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	163502/163502	------	200	untouched ('')	text/javascript	date:Sun,%2009%20Nov%202025%2000:22:11%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/theme.js?v=85098255523656471991759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/theme3c6f.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:53%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/icon-check.svg?v=44035190528443430271759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/icon-check.114f42.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	11943/11943	------	200	untouched ('')	text/javascript	date:Sun,%2028%20Sep%202025%2016:18:29%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/customCollection.js?v=111475909665404017991759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/customCollection5e5e.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:54%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/custom.css?v=8468914989937190361759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/custom.13f546.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:46%20GMT	http://pettikadai.in/cdn/fonts/lato/lato_n4.c3b93d431f0091c8be23185e15c9d1fee1e971c5.woff2	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/fonts/lato/lato_n4.c3b93d431f0091c8be23185e15c9d1fee1e971c5.woff2	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	0/0	------	404	error ('Not%20Found')	image/png	etag:%22cacheable:75e1c35d1344f47ace587795a2965324%22	https://pettikadai.in/arrow_down.png	C:/My%20Web%20Sites/pettikadai/pettikadai.in/arrow_down.15.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:47%20GMT	http://pettikadai.in/cdn/fonts/lato/lato_n4.d5c00c781efb195594fd2fd4ad04f7882949e327.woff	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/fonts/lato/lato_n4.d5c00c781efb195594fd2fd4ad04f7882949e327.woff	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	0/0	------	404	error ('Not%20Found')	image/png	etag:%22cacheable:75e1c35d1344f47ace587795a2965324%22	https://pettikadai.in/arrow_up.png	C:/My%20Web%20Sites/pettikadai/pettikadai.in/arrow_up.16.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:48%20GMT	http://pettikadai.in/cdn/fonts/lato/lato_n7.900f219bc7337bc57a7a2151983f0a4a4d9d5dcf.woff2	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/fonts/lato/lato_n7.900f219bc7337bc57a7a2151983f0a4a4d9d5dcf.woff2	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	0/0	------	404	error ('Not%20Found')	image/png	etag:%22cacheable:75e1c35d1344f47ace587795a2965324%22	https://pettikadai.in/gravatar-user-default.png	C:/My%20Web%20Sites/pettikadai/pettikadai.in/gravatar-user-default.17.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:49%20GMT	http://pettikadai.in/cdn/fonts/lato/lato_n7.a55c60751adcc35be7c4f8a0313f9698598612ee.woff	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/fonts/lato/lato_n7.a55c60751adcc35be7c4f8a0313f9698598612ee.woff	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	0/0	------	404	error ('Not%20Found')	image/png	etag:%22cacheable:75e1c35d1344f47ace587795a2965324%22	https://pettikadai.in/icon_location.png	C:/My%20Web%20Sites/pettikadai/pettikadai.in/icon_location.18.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:51%20GMT	http://pettikadai.in/cdn/fonts/lato/lato_i4.09c847adc47c2fefc3368f2e241a3712168bc4b6.woff2	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/fonts/lato/lato_i4.09c847adc47c2fefc3368f2e241a3712168bc4b6.woff2	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	224175/224175	------	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:585a12f0a1bd0d3658008f74af076df8%22	https://pettikadai.in/password-bg.jpg	C:/My%20Web%20Sites/pettikadai/pettikadai.in/password-bg.19.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:52%20GMT	http://pettikadai.in/cdn/fonts/lato/lato_i4.3c7d9eb6c1b0a2bf62d892c3ee4582b016d0f30c.woff	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/fonts/lato/lato_i4.3c7d9eb6c1b0a2bf62d892c3ee4582b016d0f30c.woff	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	9/9	------	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:d57ef8001bc88507856b4413ae234062%22	https://pettikadai.in/password.jpg	C:/My%20Web%20Sites/pettikadai/pettikadai.in/password.1a.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	638/638	------	200	untouched ('OK')	image/svg+xml	date:Sun,%2016%20Nov%202025%2012:46:54%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/icon-check.svg?v=44035190528443430271759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/icon-check4f42.svg	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:00%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/v5.globo.filter.lib.js?v=92637263711742068741759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/v5.globo.filter.lib.1b269e.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	12092/12092	------	200	untouched ('OK')	text/css	date:Sun,%2028%20Sep%202025%2016:18:29%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/custom.css?v=8468914989937190361759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/customf546.css	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:00%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/v5.globo.search.css?v=100816588894824515861759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/v5.globo.search.1db246.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:55%20GMT	http://pettikadai.in/cdn/shop/t/74/assets/	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/index.html	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	224175/224175	------	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:585a12f0a1bd0d3658008f74af076df8%22	https://pettikadai.in/GET	C:/My%20Web%20Sites/pettikadai/pettikadai.in/GET.22.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:46:55%20GMT	http://pettikadai.in/cdn/shop/files/	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/index.html	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	5676/5676	------	200	untouched ('')	text/javascript	date:Sun,%2028%20Sep%202025%2016:18:34%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/v5.globo.filter.lib.js?v=92637263711742068741759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/v5.globo.filter.lib269e.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	17726/17726	------	200	untouched ('OK')	text/css	date:Sat,%2008%20Nov%202025%2021:10:47%20GMT	https://pettikadai.in/cdn/shop/t/74/assets/v5.globo.search.css?v=100816588894824515861759058207	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/t/74/assets/v5.globo.searchb246.css	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	156/156	------	308	error ('Permanent%20Redirect')	text/html	date:Sun,%2016%20Nov%202025%2012:47:08%20GMT	https://cdn.judge.me/shopify_v2.css	C:/My%20Web%20Sites/pettikadai/cdn.judge.me/shopify_v2.23.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	4927/4927	------	200	untouched ('')	application/javascript	date:Sun,%2016%20Nov%202025%2012:47:01%20GMT	https://pettikadai.in/checkouts/internal/preloads.js?locale=en-IN	C:/My%20Web%20Sites/pettikadai/pettikadai.in/checkouts/internal/preloadsd568.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:01%20GMT	http://pettikadai.in/cdn/shopifycloud/shop-js/modules/v2/client.init-shop-cart-sync_COMZFrEa.en.esm.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shopifycloud/shop-js/modules/v2/client.init-shop-cart-sync_COMZFrEa.en.esm.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	224175/224175	------	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:585a12f0a1bd0d3658008f74af076df8%22	https://pettikadai.in/POST	C:/My%20Web%20Sites/pettikadai/pettikadai.in/POST.26.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:02%20GMT	http://pettikadai.in/cdn/shopifycloud/shop-js/modules/v2/chunk.common_CdXrxk3f.esm.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shopifycloud/shop-js/modules/v2/chunk.common_CdXrxk3f.esm.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:44	9652/9652	------	200	untouched ('')	text/javascript	date:Sun,%2002%20Nov%202025%2007:21:34%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	C:/My%20Web%20Sites/pettikadai/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:45	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:03%20GMT	http://pettikadai.in/cdn/shopifycloud/storefront/assets/storefront/load_feature-81c60534.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shopifycloud/storefront/assets/storefront/load_feature-81c60534.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:45	351123/351123	------	200	untouched ('')	text/javascript	date:Sun,%2016%20Nov%202025%2012:44:46%20GMT	https://pettikadai.in/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shopifycloud/portable-wallets/latest/portable-wallets.en.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:45	76449/76449	------	200	untouched ('OK')	text/css	etag:W/%22c2db02bb35e98bf410ca4a7f0c53f6ad%22	https://cdnwidget.judge.me/shopify_v2.css	C:/My%20Web%20Sites/pettikadai/cdnwidget.judge.me/shopify_v2.css	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:45	243/243	------	200	untouched ('')	text/javascript	date:Sun,%2009%20Nov%202025%2000:00:21%20GMT	https://cdn.shopify.com/extensions/8572ca99-0b56-4d37-af44-322746d63e7a/omega-instant-search-4/assets/omega-search-script.js	C:/My%20Web%20Sites/pettikadai/cdn.shopify.com/extensions/8572ca99-0b56-4d37-af44-322746d63e7a/omega-instant-search-4/assets/omega-search-script.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	224175/224175	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:480423eece5d611d8c4ec503b0b5f0a4%22	https://pettikadai.in/cdn	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn.27.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:12%20GMT	http://pettikadai.in/cdn/s/trekkie.storefront.308893168db1679b4a9f8a086857af995740364f.min.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/s/trekkie.storefront.308893168db1679b4a9f8a086857af995740364f.min.28.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	90440/90440	------	200	untouched ('')	text/javascript	date:Fri,%2007%20Nov%202025%2020:48:41%20GMT	https://pettikadai.in/cdn/s/trekkie.storefront.308893168db1679b4a9f8a086857af995740364f.min.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/s/trekkie.storefront.308893168db1679b4a9f8a086857af995740364f.min.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:15%20GMT	http://pettikadai.in/cdn/shop/files/Logo_WithoutBG_a5fac66a-1f51-4a46-8aeb-6e3477fdd612_80x@2x.png?v=1753350331	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Logo_WithoutBG_a5fac66a-1f51-4a46-8aeb-6e3477fdd612_80x@2x.2c8c68.delayed	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	167/167	------	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20Nov%202025%2012:47:13%20GMT	http://pettikadai.in/cdn/shopifycloud/storefront/assets/shop_events_listener-3da45d37.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shopifycloud/storefront/assets/shop_events_listener-3da45d37.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	74562/74562	------	200	untouched ('')	text/javascript	date:Mon,%2003%20Nov%202025%2006:12:08%20GMT	https://pettikadai.in/cdn/shopifycloud/perf-kit/shopify-perf-kit-2.1.2.min.js	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shopifycloud/perf-kit/shopify-perf-kit-2.1.2.min.js	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	385772/385772	------	200	untouched ('OK')	text/html	etag:W/%22cacheable:927b0fb5d1ac29ddfc577ea251bf0224%22	https://pettikadai.in/pages/international-shipping-charges	C:/My%20Web%20Sites/pettikadai/pettikadai.in/pages/international-shipping-charges.html	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	52800/52800	------	200	untouched ('')	image/png	date:Sun,%2009%20Nov%202025%2002:44:48%20GMT	https://pettikadai.in/cdn/shop/files/Logo_WithoutBG_a5fac66a-1f51-4a46-8aeb-6e3477fdd612_80x@2x.png?v=1753350331	C:/My%20Web%20Sites/pettikadai/pettikadai.in/cdn/shop/files/Logo_WithoutBG_a5fac66a-1f51-4a46-8aeb-6e3477fdd612_80x@2x8c68.png	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
21:33:46	281567/281567	------	200	untouched ('OK')	text/html	etag:W/%22cacheable:71de94240f628b280b223cb2aec8e460%22	https://pettikadai.in/collections/new-arrivals-tamil-snacks-online	C:/My%20Web%20Sites/pettikadai/pettikadai.in/collections/new-arrivals-tamil-snacks-online.html	(from https://pettikadai.in/?srsltid=AfmBOorv3H_5J5N-mHdHg654e6go8-2-tlW5v76c0KVaae4CdDxuqtUU)
